Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Cow,2018-05-06 08:51:18,00:16:20,,Suits: Season 3: Unfinished Business (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:42:41,00:42:41,IN (India)
Anand,2018-05-06 04:20:07,00:16:32,,Comedians in Cars Getting Coffee: First Cup: Stephen Colbert: Cut Up And Bloody But Good Looking (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:33,00:16:33,US (United States)
Anand,2018-05-06 04:19:25,00:00:30,Autoplayed: user action: User_Interaction; ,My Next Guest Needs No Introduction With David Letterman: Season 1: Tina Fey (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:30,00:00:30,US (United States)
Guest,2018-05-06 02:26:58,01:28:56,Autoplayed: user action: Unspecified; ,Harold & Kumar Escape from Guantanamo Bay,,Samsung 2016 Jazz-L UHD TV Smart TV,01:36:21,01:36:21,US (United States)
Cow,2018-05-04 17:23:16,00:12:09,,Suits: Season 3: Unfinished Business (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:26:20,Not latest view,IN (India)
Cow,2018-05-04 16:59:18,00:13:10,,Suits: Season 3: Unfinished Business (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:14:11,Not latest view,IN (India)
Cow,2018-05-04 16:29:10,00:30:03,,Suits: Season 3: I Want You to Want Me (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:42:34,00:42:34,IN (India)
Guest,2018-05-04 00:04:20,00:22:39,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with the Blind Dates (Episode 14),,Samsung 2016 Jazz-L UHD TV Smart TV,00:23:09,00:23:09,US (United States)
Anand,2018-05-03 16:44:33,00:00:05,Autoplayed: user action: User_Interaction; ,Dynasty: Season 1: Use or be Used (Episode 19),,Safari MAC (Cadmium),00:00:05,Not latest view,IN (India)
Cow,2018-05-03 15:26:50,00:42:26,,Designated Survivor: Season 2: Bad Reception (Episode 20),,iPad Pro 10.5-Inch (Wi-Fi),00:42:27,00:42:27,IN (India)
Cow,2018-05-03 14:53:54,00:31:03,,Kevin James: Never Don't Give Up,,iPad Pro 10.5-Inch (Wi-Fi),00:31:03,00:31:03,IN (India)
Cow,2018-05-03 14:38:09,00:14:52,,NOVA: Cold Case JFK,,iPad Pro 10.5-Inch (Wi-Fi),00:52:19,00:52:19,IN (India)
Cow,2018-05-03 06:13:39,00:37:26,,NOVA: Cold Case JFK,,iPad Pro 10.5-Inch (Wi-Fi),00:37:26,Not latest view,IN (India)
Anand,2018-05-03 00:05:30,00:13:27,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with the Mugging (Episode 15),,Samsung 2016 Jazz-L UHD TV Smart TV,00:14:31,Not latest view,US (United States)
Anand,2018-05-02 18:43:27,00:59:44,Autoplayed: user action: Unspecified; ,The Pit,,Samsung 2016 Jazz-L UHD TV Smart TV,00:59:44,00:59:44,US (United States)
Anand,2018-05-02 18:39:14,00:00:01,Autoplayed: user action: None; ,8 Mile,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,US (United States)
Cow,2018-05-02 17:13:22,00:11:28,,Suits: Season 3: I Want You to Want Me (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:12:31,Not latest view,IN (India)
Cow,2018-05-02 17:07:56,00:05:16,,Suits: Season 3: The Arrangement (Episode 1),,iPad Pro 10.5-Inch (Wi-Fi),00:47:36,00:47:36,IN (India)
Cow,2018-05-02 17:07:21,00:00:22,,Suits: Season 3: I Want You to Want Me (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:00:51,Not latest view,IN (India)
Cow,2018-05-02 16:13:57,00:37:59,,Suits: Season 3: The Arrangement (Episode 1),,iPad Pro 10.5-Inch (Wi-Fi),00:42:40,Not latest view,IN (India)
Cow,2018-05-02 11:52:07,00:03:21,,Suits: Season 3: The Arrangement (Episode 1),,iPad Pro 10.5-Inch (Wi-Fi),00:04:41,Not latest view,IN (India)
Cow,2018-05-02 11:07:35,00:44:14,,Suits: Season 2: War (Episode 16),,iPad Pro 10.5-Inch (Wi-Fi),00:42:42,00:42:42,IN (India)
Cow,2018-05-02 05:29:32,00:19:09,,Suits: Season 2: War (Episode 16),,iPad Pro 10.5-Inch (Wi-Fi),00:20:27,Not latest view,IN (India)
Cow,2018-05-02 04:50:09,00:39:16,,Suits: Season 2: Normandy (Episode 15),,iPad Pro 10.5-Inch (Wi-Fi),00:42:31,00:42:31,IN (India)
Anand,2018-05-01 23:35:42,00:01:06,,Friends: Season 9: The One with the Mugging (Episode 15),,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:06,Not latest view,US (United States)
Anand,2018-05-01 23:28:42,00:04:02,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with the Male Nanny (Episode 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:04:39,00:04:39,US (United States)
Cow,2018-05-01 17:14:59,00:01:42,,Suits: Season 2: Normandy (Episode 15),,iPad Pro 10.5-Inch (Wi-Fi),00:02:46,Not latest view,IN (India)
Cow,2018-05-01 16:20:23,00:42:13,,Suits: Season 2: He's Back (Episode 14),,iPad Pro 10.5-Inch (Wi-Fi),00:42:39,00:42:39,IN (India)
Cow,2018-05-01 09:56:28,00:41:21,,Suits: Season 2: Zane Vs. Zane (Episode 13),,iPad Pro 10.5-Inch (Wi-Fi),00:42:31,00:42:31,IN (India)
Cow,2018-05-01 09:15:13,00:41:04,,Suits: Season 2: Blood in the Water (Episode 12),,iPad Pro 10.5-Inch (Wi-Fi),00:42:13,00:42:13,IN (India)
Cow,2018-05-01 06:55:32,00:40:57,,Suits: Season 2: Blind-Sided (Episode 11),,iPad Pro 10.5-Inch (Wi-Fi),00:42:23,00:42:23,IN (India)
Cow,2018-05-01 06:08:26,00:42:33,,Suits: Season 2: High Noon (Episode 10),,iPad Pro 10.5-Inch (Wi-Fi),00:43:41,00:43:41,IN (India)
Cow,2018-05-01 05:31:46,00:36:33,,Suits: Season 2: Asterisk (Episode 9),,iPad Pro 10.5-Inch (Wi-Fi),00:42:30,00:42:30,IN (India)
Guest,2018-04-30 23:20:22,00:00:01,Autoplayed: user action: None; ,Alien Deep with Bob Ballard: Season 1: Fires of Creation (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,US (United States)
Guest,2018-04-30 22:33:15,00:30:05,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One Where Monica Sings (Episode 13),,Samsung 2016 Jazz-L UHD TV Smart TV,00:30:44,00:30:44,US (United States)
Anand,2018-04-30 21:50:50,00:14:34,,The Big Bang Theory: Season 4: The Justice League Recombination (Episode 11),,Safari MAC (Cadmium),00:14:34,00:14:34,FR (France)
Anand,2018-04-30 21:31:49,00:18:53,,The Big Bang Theory: Season 4: The Alien Parasite Hypothesis (Episode 10),,Safari MAC (Cadmium),00:18:53,00:18:53,FR (France)
Anand,2018-04-30 21:27:53,00:03:42,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The Boyfriend Complexity (Episode 9),,Safari MAC (Cadmium),00:19:46,00:19:46,FR (France)
Anand,2018-04-30 20:21:27,00:16:07,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The Boyfriend Complexity (Episode 9),,Safari MAC (Cadmium),00:16:07,Not latest view,FR (France)
Anand,2018-04-30 20:20:57,00:00:24,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The 21-Second Excitation (Episode 8),,Safari MAC (Cadmium),00:00:24,00:00:24,FR (France)
Cow,2018-04-30 17:15:58,00:05:37,,Suits: Season 2: Asterisk (Episode 9),,iPad Pro 10.5-Inch (Wi-Fi),00:05:39,Not latest view,IN (India)
Anand,2018-04-30 16:40:50,00:17:09,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The 21-Second Excitation (Episode 8),,Safari MAC (Cadmium),00:17:09,Not latest view,FR (France)
Cow,2018-04-30 16:33:51,00:41:57,,Suits: Season 2: Rewind (Episode 8),,iPad Pro 10.5-Inch (Wi-Fi),00:42:24,00:42:24,IN (India)
Anand,2018-04-30 16:20:31,00:20:13,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The Apology Insufficiency (Episode 7),,Safari MAC (Cadmium),00:20:13,00:20:13,FR (France)
Anand,2018-04-30 16:00:10,00:20:19,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The Irish Pub Formulation (Episode 6),,Safari MAC (Cadmium),00:20:19,00:20:19,FR (France)
Anand,2018-04-30 15:54:31,00:05:35,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The Desperation Emanation (Episode 5),,Safari MAC (Cadmium),00:05:35,00:05:35,FR (France)
Anand,2018-04-30 15:36:01,00:18:24,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The Hot Troll Deviation (Episode 4),,Safari MAC (Cadmium),00:18:24,00:18:24,FR (France)
Anand,2018-04-30 15:03:57,00:20:12,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The Zazzy Substitution (Episode 3),,Safari MAC (Cadmium),00:20:12,00:20:12,FR (France)
Anand,2018-04-30 14:43:46,00:19:27,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 4: The Cruciferous Vegetable Amplification (Episode 2),,Safari MAC (Cadmium),00:19:43,00:19:43,FR (France)
Anand,2018-04-30 13:46:11,00:00:19,,The Big Bang Theory: Season 4: The Cruciferous Vegetable Amplification (Episode 2),,Safari MAC (Cadmium),00:00:19,Not latest view,FR (France)
Anand,2018-04-30 13:25:40,00:20:30,,The Big Bang Theory: Season 4: The Robotic Manipulation (Episode 1),,Safari MAC (Cadmium),00:20:30,00:20:30,FR (France)
Anand,2018-04-30 13:11:25,00:14:10,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Lunar Excitation (Episode 23),,Safari MAC (Cadmium),00:18:58,00:18:58,FR (France)
Cow,2018-04-30 10:20:51,00:42:31,,Suits: Season 2: Sucker Punch (Episode 7),,iPad Pro 10.5-Inch (Wi-Fi),00:42:38,00:42:38,IN (India)
Cow,2018-04-30 10:06:48,00:13:54,,Suits: Season 2: All In (Episode 6),,iPad Pro 10.5-Inch (Wi-Fi),00:42:37,00:42:37,IN (India)
Cow,2018-04-30 10:06:16,00:00:22,,Suits: Season 2: All In (Episode 6),,iPad Pro 10.5-Inch (Wi-Fi),00:28:43,Not latest view,IN (India)
Anand,2018-04-29 21:31:55,00:04:50,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Lunar Excitation (Episode 23),,Safari MAC (Cadmium),00:04:50,Not latest view,FR (France)
Anand,2018-04-29 21:12:51,00:18:59,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Staircase Implementation (Episode 22),,Safari MAC (Cadmium),00:18:59,00:18:59,FR (France)
Anand,2018-04-29 20:52:44,00:20:00,,The Big Bang Theory: Season 3: The Plimpton Stimulation (Episode 21),,Safari MAC (Cadmium),00:20:00,00:20:00,FR (France)
Anand,2018-04-29 20:33:05,00:19:10,,The Big Bang Theory: Season 3: The Spaghetti Catalyst (Episode 20),,Safari MAC (Cadmium),00:19:10,00:19:10,FR (France)
Anand,2018-04-29 20:13:00,00:19:47,,The Big Bang Theory: Season 3: The Wheaton Recurrence (Episode 19),,Safari MAC (Cadmium),00:19:47,00:19:47,FR (France)
Anand,2018-04-29 19:52:24,00:20:11,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Pants Alternative (Episode 18),,Safari MAC (Cadmium),00:20:11,00:20:11,FR (France)
Anand,2018-04-29 19:32:57,00:19:21,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Precious Fragmentation (Episode 17),,Safari MAC (Cadmium),00:19:21,00:19:21,FR (France)
Anand,2018-04-29 19:19:22,00:00:15,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Precious Fragmentation (Episode 17),,Safari MAC (Cadmium),00:00:44,Not latest view,FR (France)
Anand,2018-04-29 18:59:25,00:19:44,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Excelsior Acquisition (Episode 16),,Safari MAC (Cadmium),00:19:44,00:19:44,FR (France)
Anand,2018-04-29 18:03:00,00:13:00,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Large Hadron Collision (Episode 15),,Safari MAC (Cadmium),00:20:04,00:20:04,FR (France)
Anand,2018-04-29 16:29:01,00:07:07,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Large Hadron Collision (Episode 15),,Safari MAC (Cadmium),00:07:07,Not latest view,FR (France)
Cow,2018-04-29 16:15:28,00:27:17,,Suits: Season 2: All In (Episode 6),,iPad Pro 10.5-Inch (Wi-Fi),00:28:20,Not latest view,IN (India)
Anand,2018-04-29 15:41:55,00:17:37,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Einstein Approximation (Episode 14),,Safari MAC (Cadmium),00:17:37,00:17:37,FR (France)
Cow,2018-04-29 15:33:13,00:42:07,,Suits: Season 2: Break Point (Episode 5),,iPad Pro 10.5-Inch (Wi-Fi),00:42:33,00:42:33,IN (India)
Anand,2018-04-29 15:22:43,00:19:11,,The Big Bang Theory: Season 3: The Bozeman Reaction (Episode 13),,Safari MAC (Cadmium),00:19:11,00:19:11,FR (France)
Anand,2018-04-29 15:03:49,00:18:39,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Psychic Vortex (Episode 12),,Safari MAC (Cadmium),00:18:40,00:18:40,FR (France)
Anand,2018-04-29 14:27:00,00:00:03,,The Big Bang Theory: Season 3: The Psychic Vortex (Episode 12),,Safari MAC (Cadmium),00:00:03,Not latest view,FR (France)
Anand,2018-04-29 14:08:00,00:18:39,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Maternal Congruence (Episode 11),,Safari MAC (Cadmium),00:18:39,00:18:39,FR (France)
Anand,2018-04-29 13:47:56,00:20:05,,The Big Bang Theory: Season 3: The Gorilla Experiment (Episode 10),,Safari MAC (Cadmium),00:20:05,00:20:05,FR (France)
Anand,2018-04-29 13:38:58,00:08:44,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Vengeance Formulation (Episode 9),,Safari MAC (Cadmium),00:18:04,00:18:04,FR (France)
Anand,2018-04-29 13:27:20,00:09:23,,The Big Bang Theory: Season 3: The Vengeance Formulation (Episode 9),,Safari MAC (Cadmium),00:09:23,Not latest view,FR (France)
Anand,2018-04-29 13:05:09,00:19:42,,The Big Bang Theory: Season 3: The Adhesive Duck Deficiency (Episode 8),,Safari MAC (Cadmium),00:19:42,00:19:42,FR (France)
Anand,2018-04-29 12:46:47,00:18:19,,The Big Bang Theory: Season 3: The Guitarist Amplification (Episode 7),,Safari MAC (Cadmium),00:18:19,00:18:19,FR (France)
Anand,2018-04-29 12:28:17,00:18:27,,The Big Bang Theory: Season 3: The Cornhusker Vortex (Episode 6),,Safari MAC (Cadmium),00:18:27,00:18:27,FR (France)
Anand,2018-04-29 12:08:09,00:20:06,,The Big Bang Theory: Season 3: The Creepy Candy Coating Corollary (Episode 5),,Safari MAC (Cadmium),00:20:06,00:20:06,FR (France)
Cow,2018-04-29 11:49:35,00:42:33,,Suits: Season 2: Discovery (Episode 4),,iPad Pro 10.5-Inch (Wi-Fi),00:42:38,00:42:38,IN (India)
Anand,2018-04-29 11:47:45,00:20:20,,The Big Bang Theory: Season 3: The Pirate Solution (Episode 4),,Safari MAC (Cadmium),00:20:21,00:20:21,FR (France)
Anand,2018-04-29 11:28:22,00:19:20,,The Big Bang Theory: Season 3: The Gothowitz Deviation (Episode 3),,Safari MAC (Cadmium),00:19:20,00:19:20,FR (France)
Anand,2018-04-29 11:08:12,00:20:06,,The Big Bang Theory: Season 3: The Jiminy Conjecture (Episode 2),,Safari MAC (Cadmium),00:20:06,00:20:06,FR (France)
Anand,2018-04-29 10:27:25,00:20:01,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 3: The Electric Can Opener Fluctuation (Episode 1),,Safari MAC (Cadmium),00:20:17,00:20:17,FR (France)
Anand,2018-04-29 10:05:54,00:20:21,,The Big Bang Theory: Season 2: The Monopolar Expedition (Episode 23),,Safari MAC (Cadmium),00:20:22,00:20:22,FR (France)
Anand,2018-04-29 09:45:33,00:17:46,,The Big Bang Theory: Season 2: The Classified Materials Turbulence (Episode 22),,Safari MAC (Cadmium),00:17:47,00:17:47,FR (France)
Cow,2018-04-29 09:44:19,00:42:09,,Suits: Season 2: Meet the New Boss (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:42:39,00:42:39,IN (India)
Anand,2018-04-29 09:03:45,00:20:16,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 2: The Vegas Renormalization (Episode 21),,Safari MAC (Cadmium),00:20:16,00:20:16,FR (France)
Anand,2018-04-29 08:44:42,00:19:00,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 2: The Hofstadter Isotope (Episode 20),,Safari MAC (Cadmium),00:19:00,00:19:00,FR (France)
Anand,2018-04-29 05:05:07,00:48:30,,L.A. Confidential,,iPad Pro 10.5-Inch (Wi-Fi),02:13:08,02:13:08,US (United States)
Anand,2018-04-29 03:36:00,01:28:13,Autoplayed: user action: Unspecified; ,L.A. Confidential,,Samsung 2016 Jazz-L UHD TV Smart TV,01:28:13,Not latest view,US (United States)
Anand,2018-04-29 02:43:58,00:35:32,,The Waterboy,,iPad Pro 10.5-Inch (Wi-Fi),00:35:33,00:35:33,US (United States)
Anand,2018-04-29 01:44:35,00:55:33,,My Next Guest Needs No Introduction With David Letterman: Season 1: Barack Obama (Episode 1),,iPad Pro 10.5-Inch (Wi-Fi),00:55:39,00:55:39,US (United States)
Anand,2018-04-29 00:34:06,00:52:56,,My Next Guest Needs No Introduction With David Letterman: Season 1: George Clooney (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:53:05,00:53:05,US (United States)
Anand,2018-04-29 00:05:49,00:28:04,,My Next Guest Needs No Introduction With David Letterman: Season 1: Malala Yousafzai (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:49:50,00:49:50,US (United States)
Anand,2018-04-28 22:17:13,00:17:50,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 2: The Hofstadter Isotope (Episode 20),,Safari MAC (Cadmium),00:19:19,Not latest view,FR (France)
Anand,2018-04-28 22:01:47,00:21:45,,My Next Guest Needs No Introduction With David Letterman: Season 1: Malala Yousafzai (Episode 3),,iPad Pro 10.5-Inch (Wi-Fi),00:21:46,Not latest view,US (United States)
Anand,2018-04-28 20:48:24,00:01:29,,The Big Bang Theory: Season 2: The Hofstadter Isotope (Episode 20),,Safari MAC (Cadmium),00:01:29,Not latest view,FR (France)
Anand,2018-04-28 20:29:18,00:58:25,,My Next Guest Needs No Introduction With David Letterman: Season 1: JAY-Z (Episode 4),,iPad Pro 10.5-Inch (Wi-Fi),00:58:25,00:58:25,US (United States)
Anand,2018-04-28 20:28:55,00:19:17,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 2: The Dead Hooker Juxtaposition (Episode 19),,Safari MAC (Cadmium),00:19:17,00:19:17,FR (France)
Anand,2018-04-28 20:09:15,00:19:35,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 2: The Work Song Nanocluster (Episode 18),,Safari MAC (Cadmium),00:19:35,00:19:35,FR (France)
Anand,2018-04-28 19:48:58,00:20:01,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 2: The Terminator Decoupling (Episode 17),,Safari MAC (Cadmium),00:20:01,00:20:01,FR (France)
Anand,2018-04-28 18:37:42,00:29:33,,Anthony Bourdain: Parts Unknown: Season 1: Los Angeles (Koreatown) (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:41:00,00:41:00,US (United States)
Anand,2018-04-28 17:00:50,00:20:00,,The Big Bang Theory: Season 2: The Cushion Saturation (Episode 16),,Safari MAC (Cadmium),00:20:00,00:20:00,FR (France)
Anand,2018-04-28 16:55:45,00:11:27,,Anthony Bourdain: Parts Unknown: Season 1: Los Angeles (Koreatown) (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:11:23,Not latest view,US (United States)
Anand,2018-04-28 16:41:07,00:19:40,,The Big Bang Theory: Season 2: The Maternal Capacitance (Episode 15),,Safari MAC (Cadmium),00:19:40,00:19:40,FR (France)
Anand,2018-04-28 16:20:44,00:20:16,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Season 2: The Financial Permeability (Episode 14),,Safari MAC (Cadmium),00:20:16,00:20:16,FR (France)
Cow,2018-04-28 16:08:23,00:26:44,,Suits: Season 2: The Choice (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:42:31,00:42:31,IN (India)
Anand,2018-04-28 12:59:21,00:03:30,,New Girl: Season 2: First Date (Episode 21),,Safari MAC (Cadmium),00:03:30,Not latest view,FR (France)
Anand,2018-04-28 12:24:08,00:22:26,,New Girl: Season 2: Chicago (Episode 20),,Safari MAC (Cadmium),00:22:26,00:22:26,FR (France)
Anand,2018-04-28 12:09:56,00:14:10,Autoplayed: user action: User_Interaction; ,New Girl: Season 2: Quick Hardening Caulk (Episode 19),,Safari MAC (Cadmium),00:21:42,00:21:42,FR (France)
Anand,2018-04-28 11:14:09,00:07:33,,New Girl: Season 2: Quick Hardening Caulk (Episode 19),,Safari MAC (Cadmium),00:07:33,Not latest view,FR (France)
Anand,2018-04-28 11:01:19,00:12:45,Autoplayed: user action: User_Interaction; ,New Girl: Season 2: Tinfinity (Episode 18),,Safari MAC (Cadmium),00:21:38,00:21:38,FR (France)
Cow,2018-04-28 06:23:58,00:15:18,,Suits: Season 2: The Choice (Episode 2),,iPad Pro 10.5-Inch (Wi-Fi),00:15:47,Not latest view,IN (India)
Cow,2018-04-28 05:44:28,00:38:39,,Suits: Season 2: She Knows (Episode 1),,iPad Pro 10.5-Inch (Wi-Fi),00:42:33,00:42:33,IN (India)
Anand,2018-04-27 22:57:35,00:16:05,,The Big Bang Theory: Season 2: The Friendship Algorithm (Episode 13),,Safari MAC (Cadmium),00:20:30,00:20:30,FR (France)
Anand,2018-04-27 21:46:42,00:04:24,,The Big Bang Theory: Season 2: The Friendship Algorithm (Episode 13),,Safari MAC (Cadmium),00:04:24,Not latest view,FR (France)
